date,predicted_return,previous_price,predicted_price
2026-06-12,0.005750027950853109,24718.099609375,24860.229373020877
2026-06-15,-0.0007035636226646602,24860.229373020877,24842.73861998292
2026-06-16,0.003057438414543867,24842.73861998292,24918.693763362127
2026-06-17,0.0051245782524347305,24918.693763362127,25046.391559500935
2026-06-18,0.002205647761002183,25046.391559500935,25101.635076965333
2026-06-19,0.0034594715107232332,25101.635076965333,25188.473468386666
2026-06-22,0.00023777398746460676,25188.473468386666,25194.46263216139
2026-06-23,0.002289887284860015,25194.46263216139,25252.155111791657
2026-06-24,-0.0008766910177655518,25252.155111791657,25230.016774225925
2026-06-25,-0.003660624148324132,25230.016774225925,25137.65916555957
2026-06-26,-0.003048352897167206,25137.65916555957,25061.030709414234
2026-06-29,0.000665010535158217,25061.030709414234,25077.69655885792
2026-06-30,0.001868808758445084,25077.69655885792,25124.56197782874
2026-07-01,0.006005775649100542,25124.56197782874,25275.4544603495
2026-07-02,0.005361311137676239,25275.4544603495,25410.964035857603
2026-07-03,0.00809554848819971,25410.964035857603,25616.679727341787
2026-07-06,0.015403986908495426,25616.679727341787,26011.27872650088
2026-07-07,0.009469322860240936,26011.27872650088,26257.587922769835
2026-07-08,0.010823610238730907,26257.587922769835,26541.789820255104
2026-07-09,0.011331122368574142,26541.789820255104,26842.53808858939
2026-07-10,0.011032190173864365,26842.53808858939,27138.670073531906
2026-07-13,0.007363816257566214,27138.670073531906,27338.514253428108
2026-07-14,0.005282447207719088,27338.514253428108,27482.928511709317
2026-07-15,0.0011446098797023296,27482.928511709317,27514.38574320697
2026-07-16,0.0007043391815386713,27514.38574320697,27533.76520314188
2026-07-17,0.0010855980217456818,27533.76520314188,27563.655804177622
2026-07-20,-0.003507358720526099,27563.655804177622,27466.98017562326
2026-07-21,-0.010639268904924393,27466.98017562326,27174.751587528575
2026-07-22,-0.007443399168550968,27174.751587528575,26972.479064156385
2026-07-23,0.0011551433708518744,26972.479064156385,27003.636144542786
