date,actual_return,predicted_return,actual_price,predicted_price,predicted_price_cumulative
2024-09-16,-0.01960459030713002,0.0002590137,17660.01953125,17426.63170818283,17426.63170818283
2024-09-18,-0.013440819957408645,-0.002597988,18013.16015625,17664.594214253593,17381.357530134617
2024-09-19,0.0006280960597355723,-0.004277509,18258.5703125,17966.362188593717,17307.00861388607
2024-09-22,-0.039654154940124586,-0.0016728407,18247.109375,18180.468778939452,17278.05674587608
2024-09-23,-0.006719556336933108,0.0024896094,19000.560546875,18216.58444334753,17321.07235855417
2024-09-24,-0.03992457886845757,-0.0045397063,19129.099609375,19047.863711650483,17242.43977761609
2024-09-25,-0.03430158907765413,0.005626578,19924.580078125,19042.258697113488,17339.455707934318
2024-09-26,-0.02372416510819708,0.0077776946,20632.30078125,20036.68690861552,17474.31669918179
2024-09-29,-0.0583704559754038,0.005985671,21133.6796875,20792.77243902348,17578.912213189993
2024-10-01,0.014932984705952057,0.010838544,22443.73046875,21260.177813385613,17769.442026618253
2024-10-02,-0.02741623620845035,0.006861414,22113.509765625,22686.987034585327,17891.365521873813
2024-10-03,-0.0157105464769135,0.010636913,22736.869140625,22265.24046934722,18081.67441427684
2024-10-06,0.1038377281810956,0.010180537,23099.779296875,22978.719528263668,18265.755563481664
2024-10-07,0.014030404493848181,0.010201568,20926.7890625,23334.94873758941,18452.094906987615
2024-10-08,-0.028926256321331834,0.013405586,20637.240234375,21140.2752365591,18699.45604589793
2024-10-09,0.007543370561122531,0.016113108,21251.98046875,20913.894026436377,19000.76240115554
2024-10-13,0.038096762348580615,0.01883322,21092.869140625,21594.417073728982,19358.60793971991
2024-10-14,0.0015743919701676212,-0.009267243,20318.7890625,21490.11452845484,19179.207023053386
2024-10-15,0.010346579480237317,-0.0024215945,20286.849609375,20130.48934670398,19132.762761623264
2024-10-16,-0.03484935368087583,-0.0129691,20079.099609375,20237.722619180102,18884.62804968874
2024-10-17,0.015901997640050958,0.008477221,20804.109375,19818.692227810272,19044.71721975929
2024-10-20,-0.000999479584605223,-0.0020816454,20478.4609375,20980.47019980848,19005.07287138699
2024-10-21,-0.01258185354923802,-0.0033185144,20498.94921875,20435.832305325195,18942.004262590675
2024-10-22,0.013203332289550174,-0.0021065504,20760.150390625,20430.923689499265,18902.101976266942
2024-10-23,-0.00488249226415427,-0.008673057,20489.619140625,20716.418150716694,18738.162969161047
2024-10-24,-0.00044705197901329097,-0.00050137495,20590.150390625,20311.911201408366,18728.768123697246
2024-10-27,-0.004916697675928172,-0.0074211797,20599.359375,20579.8266071626,18589.77857036801
2024-10-28,0.015725707837017433,-0.0048910123,20701.140625,20446.48750175815,18498.855734175653
2024-10-29,0.0031160859537919805,-0.0032527952,20380.640625,20599.890560781583,18438.682745057784
2024-10-30,-0.009221478934008154,-0.0043602698,20317.330078125,20314.346389959566,18358.285114360162
2024-10-31,-0.002970209589794326,0.00084501226,20506.4296875,20228.741265344317,18373.79809026282
2024-11-03,-0.020919302363268777,0.0030196335,20567.51953125,20523.756706908345,18429.280225949093
2024-11-04,0.02281532546106746,0.0003543488,21006.970703125,20629.62707486702,18435.81061925037
2024-11-05,-0.019803954284585035,0.0025696496,20538.380859375,21014.413262954913,18483.184192658784
2024-11-06,0.010862038439688915,0.002158603,20953.33984375,20591.157832360826,18523.082048258406
2024-11-07,0.014748166769739779,0.004516611,20728.189453125,20998.570599304512,18606.74360208953
2024-11-10,0.029226195906295382,0.010067014,20426.9296875,20821.81042599678,18794.05795086644
2024-11-11,0.0011820163265450212,-0.007677727,19846.880859375,20632.56730440259,18649.762306328015
2024-11-12,0.019944559087983427,-0.0048767864,19823.44921875,19694.501789428177,18558.811399572987
2024-11-13,0.0004875186577180113,-0.0040207123,19435.810546875,19726.774371646112,18484.191757592907
2024-11-14,-0.007675973319562601,-0.008929355,19426.33984375,19357.66515992582,18319.139846207487
2024-11-17,-0.004427482114015224,0.0074662142,19576.609375,19252.874831915367,18455.91446905266
2024-11-18,-0.0020979357149122357,0.004048735,19663.669921875,19722.77219745703,18530.63757413649
2024-11-19,0.005300740312051744,0.0037040997,19705.009765625,19743.282322592335,18599.276902902326
2024-11-20,0.019300012340356165,0.003025189,19601.109375,19777.998521737754,18655.54323157981
2024-11-21,0.00412409320789231,-0.013351942,19229.970703125,19660.406144214794,18406.45549267682
2024-11-24,-0.0004284617682228653,0.00065825303,19150.990234375,18973.21372525301,18418.571597834965
2024-11-25,-0.02264595608781006,0.0025000547,19159.19921875,19163.596827515867,18464.619033576186
2024-11-26,0.012194475046299447,0.0049996134,19603.130859375,19207.098313095048,18556.934990126123
2024-11-27,-0.0029164732674716864,0.0023507054,19366.9609375,19701.139409570955,18600.556878211883
2024-11-28,-0.006479683604422415,-0.001299613,19423.609375,19412.486619797535,18576.383351960125
2024-12-01,-0.009927482533335863,0.0037113272,19550.2890625,19398.3660701029,18645.326388993522
2024-12-02,0.00019548601424190792,0.0017458183,19746.3203125,19622.846887276508,18677.877740998756
2024-12-03,0.009305592791573059,-0.00010053911,19742.4609375,19780.793834325857,18675.99988380233
2024-12-04,-0.015373626713949928,-0.00929634,19560.439453125,19740.475773119833,18502.381440227455
2024-12-05,-0.02685597244703275,-0.0033103188,19865.849609375,19378.59861253586,18441.132659037918
2024-12-08,0.0050617464991886685,-0.0023947721,20414.08984375,19800.087235235842,18396.970348413353
2024-12-09,0.007751333267308702,0.00089361146,20311.279296875,20365.202274933923,18413.41009196298
2024-12-10,-0.011864460337690508,0.0006719666,20155.05078125,20329.42931051366,18425.78328823247
2024-12-11,0.021321186960741922,0.0027051922,20397.05078125,20168.594628006686,18475.628573340873
2024-12-12,0.008878284797150915,0.0002771168,19971.240234375,20452.229217693675,18480.74848054602
2024-12-15,0.004822713119901234,0.0007800348,19795.490234375,19976.775495236507,18495.16410768133
2024-12-16,-0.00825945244404247,0.003583091,19700.48046875,19810.930447173538,18561.433965187738
2024-12-17,0.005672242006430128,0.008511747,19864.55078125,19771.06874054065,18719.42419939201
2024-12-18,0.0016130537017042812,-0.004728343,19752.509765625,20033.633500919677,18630.912343408756
2024-12-19,-0.008169319096364203,-0.005410302,19720.69921875,19659.113632757217,18530.113481752498
2024-12-22,-0.010705299463845797,0.0029501694,19883.130859375,19614.004051441792,18584.78045513375
2024-12-23,0.0003896438725001783,0.004078126,20098.2890625,19941.789902986027,18660.57153238201
2024-12-26,0.0024469830888316224,0.0051618014,20090.4609375,20180.252895930782,18756.893695767423
