date,actual_return,predicted_return,actual_price,predicted_price,predicted_price_cumulative
2024-09-18,0.011992733330801864,-0.001212929,8328.7001953125,8243.689042771857,8243.689042771857
2024-09-19,-0.00359579580495617,0.004868461,8230.0,8318.59786075505,8283.823119881643
2024-09-22,-0.0027888648669169847,-0.00037536552,8259.7001953125,8270.06781578064,8280.713658323022
2024-09-23,0.00170517844908602,0.001962221,8282.7998046875,8256.599586020107,8296.962248514943
2024-09-24,-0.0019553880612531715,0.0011097599,8268.7001953125,8299.052189443726,8306.16988455476
2024-09-25,-0.004314418674305376,0.0014959273,8284.900390625,8277.876131310244,8318.59531117093
2024-09-26,0.010173583184108326,0.0033668843,8320.7998046875,8297.294248461956,8346.603059203675
2024-09-29,-0.00479662116249957,0.0018508031,8237.0,8348.81450615928,8362.050978436315
2024-09-30,-0.0017127446529880963,0.00014460855,8276.7001953125,8252.24539732933,8363.260202517016
2024-10-01,0.0010142337005734081,0.0016006799,8290.900390625,8277.897013346781,8376.647105368525
2024-10-02,0.00022949915641956586,0.000303614,8282.5,8304.17099756538,8379.190372799107
2024-10-03,-0.002769883072641477,-0.000906979,8280.599609375,8285.014782845974,8371.590622885537
2024-10-06,0.013796243299814437,-0.000397385,8303.599609375,8273.08907340432,8368.263878256046
2024-10-07,-0.006441294127416675,0.00843819,8190.60009765625,8300.299890363473,8438.876882557328
2024-10-08,0.0007283586265272035,0.0024115292,8243.7001953125,8259.71426152141,8459.227480481788
2024-10-09,-0.0019385244946366065,0.006562202,8237.7001953125,8263.57975235593,8514.738638042985
2024-10-10,-0.004702931383199549,0.007649568,8253.7001953125,8291.75790314097,8579.872709486668
2024-10-13,0.005261099930001123,-0.00018526021,8292.7001953125,8316.837212542654,8578.28320042818
2024-10-14,-0.009580844080394946,-0.0015727083,8249.2998046875,8291.163962351857,8564.79206366783
2024-10-15,-0.006678513387889717,0.0011905988,8329.099609375,8236.325898608775,8574.989295003234
2024-10-16,0.0032063703520743836,0.00083472556,8385.099609375,8339.015762066701,8582.147057781764
2024-10-17,0.004820707416683279,0.00076248066,8358.2998046875,8392.098680909257,8588.690778937531
2024-10-20,0.0014085589974719426,0.0015100313,8318.2001953125,8364.672695821617,8601.65997074089
2024-10-21,0.005800062103824999,0.0011111565,8306.5,8330.760877832654,8611.217761472162
