date,actual_return,predicted_return,actual_price,predicted_price,predicted_price_cumulative
2024-09-20,-0.002512886981248852,-0.0033432131,2619.89990234375,2579.3477644538507,2579.3477644538507
2024-09-23,-0.00931651766248609,-0.00024193405,2626.5,2611.140988736006,2578.7237324148723
2024-09-24,-0.00300842364128151,0.0027541772,2651.199951171875,2625.864557057619,2585.8259945229543
2024-09-25,-0.0040076225938215915,0.0019162922,2659.199951171875,2658.5019163694233,2590.781192810021
2024-09-26,0.009681145498964927,-0.0007912652,2669.89990234375,2664.295747663389,2588.731197754913
2024-09-27,0.0031106372550744332,0.0017227981,2644.300048828125,2667.7873396156065,2593.191058945557
2024-09-30,-0.011697203389465893,-0.000894779,2636.10009765625,2648.855682409485,2590.8707260684723
2024-10-01,0.007630973679370934,-0.00015939058,2667.300048828125,2633.7413550218334,2590.457765690325
2024-10-02,-0.003763501423533433,-0.003948902,2647.10009765625,2666.8749270242115,2580.228302408506
2024-10-03,0.0042709383247347965,-0.0012005984,2657.10009765625,2636.6468928057,2577.1304843550743
2024-10-04,0.0003781004164919999,-0.005273911,2645.800048828125,2653.909939809615,2563.538927105382
2024-10-07,0.011395812171367092,-0.004813743,2644.800048828125,2631.8462629365677,2551.198709991243
2024-10-08,0.003453568687643793,-0.0022779931,2615.0,2632.0686935935373,2545.3870968529727
2024-10-09,-0.0055712802839730236,0.00064055936,2606.0,2609.0431076288223,2547.0175683812945
2024-10-10,-0.013922335430612942,0.00024477622,2620.60009765625,2607.669173002243,2547.641017723007
2024-10-11,0.0037012042629360753,0.0015612716,2657.60009765625,2621.241454601346,2551.6185773134102
2024-10-14,-0.00511003757971451,-0.0034017572,2647.800048828125,2661.7493663405185,2542.9385904005953
2024-10-15,-0.004712078405478715,-0.0019864263,2661.39990234375,2638.7928783663083,2537.8872303020316
2024-10-16,-0.006317354143441145,0.0025145237,2674.0,2656.1131804856414,2544.2688078571578
2024-10-17,-0.008364945123012668,0.004526125,2691.0,2680.7237236499786,2555.784486010049
2024-10-18,-0.0034520018167769617,-0.0039397096,2713.699951171875,2703.179838180542,2545.7154372681807
2024-10-21,-0.00768889071170431,-0.0036149065,2723.10009765625,2703.008819480383,2536.5129141027846
2024-10-22,0.010978503499942782,-0.0103377,2744.199951171875,2713.2563563154545,2510.2912042056837
2024-10-23,-0.007495703949688237,-0.0035872513,2714.39990234375,2715.831206850329,2501.2861588293895
2024-10-24,-0.0021890620649333004,-0.0040527657,2734.89990234375,2704.6626823113766,2491.1490321604465
