date,predicted_return,previous_price,predicted_price
2026-06-12,0.021367782726883888,66020.0390625,67430.74091280789
2026-06-15,0.014019481837749481,67430.74091280789,68376.08496034099
2026-06-16,0.012709317728877068,68376.08496034099,69245.09834915865
2026-06-17,0.010741448029875755,69245.09834915865,69988.89097439978
2026-06-18,0.015206379815936089,69988.89097439978,71053.16863345265
2026-06-19,0.013031912967562675,71053.16863345265,71979.12734315335
2026-06-22,0.008855529129505157,71979.12734315335,72616.54060205701
2026-06-23,0.016209889203310013,72616.54060205701,73793.64667954402
2026-06-24,0.0182773657143116,73793.64667954402,75142.40014729874
2026-06-25,0.014582737348973751,75142.40014729874,76238.18203241829
2026-06-26,0.018546579405665398,76238.18203241829,77652.13952922611
2026-06-29,0.018379662185907364,77652.13952922611,79079.35962178624
2026-06-30,0.018379662185907364,79079.35962178624,80532.81153751255
2026-07-01,0.01904388703405857,80532.81153751255,82066.46930296806
2026-07-02,0.019804177805781364,82066.46930296806,83691.72825293674
2026-07-03,0.021250315010547638,83691.72825293674,85470.2038420888
2026-07-06,0.023371677845716476,85470.2038420888,87467.78591169382
2026-07-07,0.022335661575198174,87467.78591169382,89421.4367765493
2026-07-08,0.019942542538046837,89421.4367765493,91204.72758327889
2026-07-09,0.019047297537326813,91204.72758327889,92941.93116636843
2026-07-10,0.018801869824528694,92941.93116636843,94689.4132573988
2026-07-13,0.01841467246413231,94689.4132573988,96433.08778835466
2026-07-14,0.01833336427807808,96433.08778835466,98201.03071523845
2026-07-15,0.017226675525307655,98201.03071523845,99892.70800762063
2026-07-16,0.01678616739809513,99892.70800762063,101569.5237260856
2026-07-17,0.017100876197218895,101569.5237260856,103306.45157673587
2026-07-20,0.014826105907559395,103306.45157673587,104838.08396874671
2026-07-21,0.014480453915894032,104838.08396874671,106356.18701228677
2026-07-22,0.014019888825714588,106356.18701228677,107847.28893012594
2026-07-23,0.014775777235627174,107847.28893012594,109440.81644682381
