date,actual_return,predicted_return,actual_price,predicted_price,predicted_price_cumulative
2024-09-18,-0.016693450901954288,-0.0018898866,5618.259765625,5623.9313609225865,5623.9313609225865
2024-09-19,0.0019448023096850786,0.00045261052,5713.64013671875,5607.641903734882,5626.476811412146
2024-09-20,-0.0028014031521313987,0.00091395935,5702.5498046875,5716.2263454913045,5631.6191824777525
2024-09-23,-0.0025048886210345955,0.001148391,5718.56982421875,5707.761807602947,5638.086483540287
2024-09-24,0.0018647196375720654,-0.00016351648,5732.93017578125,5725.136704339588,5637.164563479912
2024-09-25,-0.004022430425041579,-5.5030905e-05,5722.259765625,5731.99286726283,5636.854345212015
2024-09-26,0.0012547894904699763,-0.0019923379,5745.3701171875,5721.944955005427,5625.623826824805
2024-09-27,-0.004218679921864532,-0.0011747548,5738.169921875,5733.923358587199,5619.015098161591
2024-09-30,0.009411864325596708,-0.0012687687,5762.47998046875,5731.429018557654,5611.885867775312
2024-10-01,-0.0001383717527322359,-0.0022680112,5708.75,5755.168865867599,5599.15804768387
2024-10-02,0.0016842454052035105,-0.0018114658,5709.5400390625,5695.802461728454,5589.015364200685
2024-10-03,-0.008890499398422014,-0.002982767,5699.93994140625,5699.197522680333,5572.344633241052
2024-10-04,0.009678803389715718,-0.001380836,5751.06982421875,5682.938187689317,5564.650139116648
2024-10-07,-0.009596364980590577,-0.0014683214,5695.93994140625,5743.128397308727,5556.47944409526
2024-10-08,-0.007063168758174143,-0.0013632108,5751.1298828125,5687.576588123047,5548.904791052945
2024-10-09,0.0020744171382875987,-0.0021178077,5792.0400390625,5743.28984000982,5537.153277515341
2024-10-10,-0.006015443043480451,-0.00059456436,5780.0498046875,5779.773583493952,5533.8610834969095
2024-10-11,-0.007648713150175457,-0.0020225043,5815.02978515625,5776.61323947896,5522.668825433836
2024-10-14,0.007667814307252607,-0.0014528811,5859.85009765625,5803.268859465723,5514.64504403082
2024-10-15,-0.004657353519683771,-0.0009251908,5815.259765625,5851.336536995746,5509.542945143288
2024-10-16,0.0001711897798364337,-0.0025328882,5842.47021484375,5809.879584426759,5495.587888808878
2024-10-17,-0.0039558419041992865,0.00062963367,5841.47021484375,5827.67182566048,5499.048095953105
2024-10-18,0.0018260980464428478,-0.00062278006,5864.669921875,5845.148375233985,5495.623398437547
2024-10-21,0.00047507948172365033,0.000212395,5853.97998046875,5861.017353057046,5496.790641348358
2024-10-22,0.009276587544499781,-0.00066603074,5851.2001953125,5855.223547020578,5493.129609805307
2024-10-23,-0.0021411775325032023,0.0020586236,5797.419921875,5847.303165496443,5504.437896010879
2024-10-24,0.0002995368653966324,-4.558087e-05,5809.85986328125,5809.354636744363,5504.186998945567
2024-10-25,-0.0026444319401497385,-0.00095939497,5808.1201171875,5809.594947886741,5498.906309650594
2024-10-28,-0.0016115260400708653,-0.0014432408,5823.52001953125,5802.547827875242,5490.970063755544
2024-10-29,0.0033111614967282765,-0.001800385,5832.919921875,5815.115126028482,5481.084203866878
2024-10-30,0.018967780430615422,0.0014959158,5813.669921875,5822.418576107011,5489.283444406968
2024-10-31,-0.004075829173833978,0.002926906,5705.4501953125,5822.366924267961,5505.350061633197
2024-11-01,0.0028200135919305147,0.0045707473,5728.7998046875,5722.1497381502995,5530.513625342771
2024-11-04,-0.012117021467029088,-0.0012529616,5712.68994140625,5754.984559310833,5523.584104264453
2024-11-05,-0.02467183093279124,0.0014873019,5782.759765625,5705.532230898243,5531.799341372099
2024-11-06,-0.007376413901223344,0.00018700268,5929.0400390625,5791.360204557888,5532.833802648573
2024-11-07,-0.0037427723374454658,-0.0010393641,5973.10009765625,5930.149003007566,5527.083173588554
2024-11-08,-0.0009681252550186592,-0.0013636603,5995.5400390625,5966.891742259089,5519.546109550119
2024-11-11,0.0029010514057201675,-0.0002546671,6001.35009765625,5987.364310442586,5518.140462737347
2024-11-12,-0.00023217380762918793,-0.0029736033,5983.990234375,5999.821609916253,5501.731701950843
2024-11-13,0.006086556849613123,-0.0038626157,5985.3798828125,5966.196144532994,5480.480626840706
2024-11-14,0.013380154586655868,-0.002496117,5949.169921875,5962.260638360633,5466.800705829294
2024-11-15,-0.003902525025819892,-0.003015805,5870.6201171875,5934.3200601346325,5450.313900730777
2024-11-18,-0.003947936845883904,-0.0036286528,5893.6201171875,5852.915405865351,5430.536604066671
2024-11-19,-2.19503804224086e-05,-0.0010445215,5916.97998046875,5872.234107785567,5424.8642920579
2024-11-20,-0.005312092514806355,0.0024046018,5917.10986328125,5910.7996250881115,5437.90893038452
2024-11-21,-0.0034559739188078087,0.0020539702,5948.7099609375,5931.337971574336,5449.0782334855385
2024-11-22,-0.0030113844784276367,6.9233545e-05,5969.33984375,5960.928468778962,5449.455492489817
2024-11-25,-0.005689450579283717,-0.0014238878,5987.3701171875,5969.753283792641,5441.696079340776
2024-11-26,0.003815742563135771,-0.0014762662,6021.6298828125,5978.844728664786,5433.662687410497
2024-11-27,-0.005576513596788901,-0.0012565487,5998.740234375,6012.740223828703,5426.835025715901
2024-11-29,-0.0024424761697283692,-0.0007182786,6032.3798828125,5991.202664203593,5422.937046373025
2024-12-02,-0.0004512454001782684,-0.0013694995,6047.14990234375,6028.046851040854,5415.510336880784
2024-12-03,-0.006015018533297556,-0.0017850521,6049.8798828125,6038.868473758921,5405.843368644122
2024-12-04,0.0018732782369146328,-0.0009544017,6086.490234375,6039.0806058209855,5400.684022654856
2024-12-05,-0.002489242053534846,-0.0003413681,6075.10986328125,6080.681351564359,5398.840401348969
2024-12-06,0.006182198678518436,0.00029547137,6090.27001953125,6073.036089289963,5400.435604123727
2024-12-09,0.00297269403218392,-0.00076774537,6052.85009765625,6092.069815084746,5396.289444699977
2024-12-10,-0.00809964607134861,0.00085093186,6034.91015625,6048.202916496521,5400.8813193019105
2024-12-11,0.005443493725469928,0.00022479401,6084.18994140625,6040.045357310213,5402.095405091599
2024-12-12,2.6467339625746433e-05,-0.00070579496,6051.25,6085.557842043578,5398.282633407511
2024-12-13,-0.0037849738691783097,0.0007759076,6051.08984375,6046.9791572541,5402.471201908707
2024-12-16,0.003878983337891606,-0.0014726538,6074.080078125,6055.7850856534205,5394.5152320497755
2024-12-17,0.030389107633809642,-0.00087127584,6050.60986328125,6065.1350722020725,5389.815121245254
2024-12-18,0.0008658613922691849,-0.0059069656,5872.16015625,6045.3379626881215,5357.977668822292
2024-12-19,-0.010752256165848961,0.003457651,5867.080078125,5837.473661434371,5376.503685709311
2024-12-20,-0.007234553300212165,0.0020773588,5930.85009765625,5887.366478164913,5387.672612818783
2024-12-23,-0.010922148597874104,-0.00043584654,5974.06982421875,5943.170496201725,5385.324414364847
2024-12-24,0.00040582341230677166,-0.0014784302,6040.0400390625,5971.466150369961,5377.362587936329
2024-12-26,0.01117933184388975,-0.0031476158,6037.58984375,6031.110240868991,5360.4367163937695
2024-12-27,0.010817767402005796,0.008815997,5970.83984375,6018.585913391784,5407.694311906076
2024-12-30,0.004303238914728613,0.0087131085,5906.93994140625,6023.478790498339,5454.812139112557
