date,actual_return,predicted_return,actual_price,predicted_price,predicted_price_cumulative
2024-07-25,-0.005142620237842288,0.0032654147787118722,5399.22021484375,5444.851712937825,5444.851712937825
2024-07-26,0.011090468702846357,-0.001456685301412429,5459.10009765625,5391.355250117698,5436.920277479218
2024-07-29,0.0008133101292933098,0.0007294182095892165,5463.5400390625,5463.08206467545,5440.886066133697
2024-07-30,-0.004960171878030217,-0.00021940551298785943,5436.43994140625,5462.3413082575,5439.692305735249
2024-07-31,0.0157933986591674,-0.0003289992112414285,5522.2998046875,5434.651356953566,5437.9026512572655
2024-08-01,-0.013693502993456064,-1.4267136025561357e-05,5446.68017578125,5522.221017285013,5437.825067960446
2024-08-02,-0.018381860868696753,-2.9669873245691296e-05,5346.56005859375,5446.518573470825,5437.663728379947
2024-08-05,-0.02996879838863975,4.5912610148023824e-05,5186.330078125,5346.805533121353,5437.9133857148245
2024-08-06,0.010354085880061037,-1.8519695782249717e-06,5240.02978515625,5186.320473199473,5437.903314864665
2024-08-07,-0.007734647858502863,-9.502383509839669e-05,5199.5,5239.5318574300345,5437.386584436792
2024-08-08,0.023042611519136447,4.455103314449529e-06,5319.31005859375,5199.523164309684,5437.410808555786
2024-08-09,0.004671676849538509,-9.907361524926574e-06,5344.16015625,5319.257358265936,5437.356938161146
2024-08-12,4.303397765514916e-05,1.1786714888109742e-05,5344.39013671875,5344.2231463420785,5437.421026737121
2024-08-13,0.016847579753558328,-9.170782283528137e-07,5434.43017578125,5344.385235494912,5437.416040196679
2024-08-14,0.0038237284285767004,-2.1650002810571367e-05,5455.2099609375,5434.312520352671,5437.298320124127
2024-08-15,0.016133247764330783,9.460174035432205e-07,5543.22021484375,5455.215121661063,5437.303463902966
2024-08-16,0.001989779357261412,-2.246501384490608e-06,5554.25,5543.207761991863,5437.291248993206
2024-08-19,0.009722284736913167,2.6973210359326995e-06,5608.25,5554.264981595364,5437.30591511327
2024-08-20,-0.0019845553982971165,-2.058689317461391e-07,5597.1201171875,5608.248845435563,5437.30479574091
2024-08-21,0.004239676828782013,-4.979329372009628e-06,5620.85009765625,5597.092247282902,5437.2777216094355
2024-08-22,-0.008932805548120926,2.182807563047874e-07,5570.64013671875,5620.85132457966,5437.278908462529
2024-08-23,0.01148337085011919,-5.167874132206802e-07,5634.60986328125,5570.637257882044,5437.276098545227
2024-08-26,-0.0031537266931381813,6.20241449598489e-07,5616.83984375,5634.613358099839,5437.279470969236
2024-08-27,0.0015951960865450143,-4.737960978818507e-08,5625.7998046875,5616.83957762632,5437.279213353057
2024-08-28,-0.00597597320797616,-1.1447304491162678e-06,5592.18017578125,5625.793364663163,5437.27298913398
2024-08-29,-3.937906806072977e-05,5.017486624681836e-08,5591.9599609375,5592.180456368143,5437.273261948426
2024-08-30,0.010093051774424433,-1.1880651269196455e-07,5648.39990234375,5591.959296576238,5437.272615964951
2024-09-03,-0.02115107439771169,1.425925686642553e-07,5528.93017578125,5648.400707763601,5437.273391279619
