date,predicted_return,previous_price,predicted_price
2026-06-15,0.0009502308093942702,7431.4599609375,7438.521563151163
2026-06-16,0.0014214672846719623,7438.521563151163,7449.095178199509
2026-06-17,0.0011219988809898496,7449.095178199509,7457.453054653835
2026-06-18,0.004059263970702887,7457.453054653835,7487.724825151799
2026-06-19,-0.002592294942587614,7487.724825151799,7468.31443395607
2026-06-22,-0.0003925268247257918,7468.31443395607,7465.382920205256
2026-06-23,-0.0007965689292177558,7465.382920205256,7459.4362281263075
2026-06-24,-0.001508643152192235,7459.4362281263075,7448.18260074153
2026-06-25,-0.0008924683788791299,7448.18260074153,7441.5353332902505
2026-06-26,0.0005064159631729126,7441.5353332902505,7445.303845573544
2026-06-29,0.0009353431523777544,7445.303845573544,7452.267759542873
2026-06-30,0.002233109436929226,7452.267759542873,7468.909489003232
2026-07-01,0.002806331031024456,7468.909489003232,7489.869721470135
2026-07-02,0.0027844328433275223,7489.869721470135,7510.724760714841
2026-07-03,0.0023348848335444927,7510.724760714841,7528.261438047562
2026-07-06,0.0015636925818398595,7528.261438047562,7540.033324612387
2026-07-07,0.0009998875902965665,7540.033324612387,7547.57251036409
2026-07-08,-0.0006763670826330781,7547.57251036409,7542.467580764293
2026-07-09,-0.0017937010852620006,7542.467580764293,7528.938648479123
2026-07-10,0.002586621092632413,7528.938648479123,7548.413159992415
2026-07-13,0.0009110273094847798,7548.413159992415,7555.289970524443
2026-07-14,0.001186342560686171,7555.289970524443,7564.253132574801
2026-07-15,0.001148261479102075,7564.253132574801,7572.938873065114
2026-07-16,0.0008008521981537342,7572.938873065114,7579.003677808092
2026-07-17,0.000684820581227541,7579.003677808092,7584.193935511855
2026-07-20,0.0006889548385515809,7584.193935511855,7589.419102620239
2026-07-21,0.0011314575094729662,7589.419102620239,7598.006207856436
2026-07-22,0.00032380459015257657,7598.006207856436,7600.466477142548
2026-07-23,-0.00076572090620175,7600.466477142548,7594.646641064114
2026-07-24,0.0010226904414594173,7594.646641064114,7602.413613590193
