date,predicted_return,previous_price,predicted_price
2026-06-15,0.007868815213441849,25888.83984375,26092.55434057086
2026-06-16,0.004590064752846956,26092.55434057086,26212.320854561258
2026-06-17,0.0037762513384222984,26212.320854561258,26311.30516627145
2026-06-18,0.010139408521354198,26311.30516627145,26578.086238082295
2026-06-19,0.003105801995843649,26578.086238082295,26660.632511366235
2026-06-22,-0.0060200318694114685,26660.632511366235,26500.134653989142
2026-06-23,-0.007708676625043154,26500.134653989142,26295.85368542144
2026-06-24,-0.0006771739572286606,26295.85368542144,26278.046818122577
2026-06-25,-0.00022368253848981112,26278.046818122577,26272.168877903747
2026-06-26,-0.0013831470860168338,26272.168877903747,26235.83060407693
2026-06-29,0.002536452142521739,26235.83060407693,26302.37653282348
2026-06-30,0.00040798666304908693,26302.37653282348,26313.10755165537
2026-07-01,-0.0008648580405861139,26313.10755165537,26290.35044901651
2026-07-02,-0.0005348814884200692,26290.35044901651,26276.288227237255
2026-07-03,-0.0010746704647317529,26276.288227237255,26248.049876356665
2026-07-06,-0.0023310475517064333,26248.049876356665,26186.864423955314
2026-07-07,-0.0035905218683183193,26186.864423955314,26092.839914578417
2026-07-08,-0.0010571476304903626,26092.839914578417,26065.255930689957
2026-07-09,-0.0026700205635279417,26065.255930689957,25995.661161361397
2026-07-10,-0.004152962937951088,25995.661161361397,25887.702144010727
2026-07-13,-0.004260891582816839,25887.702144010727,25777.397451846842
2026-07-14,0.0019130995497107506,25777.397451846842,25826.712179304686
2026-07-15,-0.0004593324847519398,25826.712179304686,25814.849131426392
2026-07-16,0.0011950487969443202,25814.849131426392,25845.6991358242
2026-07-17,0.0024425149895250797,25845.6991358242,25908.82764337821
2026-07-20,-0.0004019940970465541,25908.82764337821,25898.412447604172
2026-07-21,-0.0002377048513153568,25898.412447604172,25892.25626932401
2026-07-22,-0.00018947068019770086,25892.25626932401,25887.350445916807
2026-07-23,-0.0021128165535628796,25887.350445916807,25832.65522336679
2026-07-24,-0.00030164961935952306,25832.65522336679,25824.862812751617
