date,actual_return,predicted_return,actual_price,predicted_price,predicted_price_cumulative
2024-09-12,0.003557700128886898,-0.0009786084,18699.400390625,18500.26837269719,18500.26837269719
2024-09-15,-0.004964771203430085,0.0036783912,18633.109375,18681.101362013025,18568.319597482314
2024-09-16,0.0007797264444067142,0.0024992577,18726.080078125,18701.650169370696,18614.726612841547
2024-09-17,-0.015308114659563166,0.0009822774,18711.490234375,18772.880723576294,18633.01143893006
2024-09-18,0.01508391807938625,0.0011126611,19002.380859375,18729.870242062956,18653.743665777696
2024-09-19,-0.006726838001665514,-0.0005279798,18720.009765625,19023.52479922073,18643.894865814644
2024-09-22,-0.007887809053311767,7.539797e-05,18846.7890625,18710.126013368135,18645.300577628113
2024-09-23,0.004129865442556335,0.00030929912,18996.630859375,18848.208984695375,18651.067552775377
2024-09-24,-0.01662612537614061,0.0009418834,18918.5,19002.50743115903,18668.634684131408
2024-09-25,-0.012081541756335357,0.0015283392,19238.359375,18936.31881672144,18697.166690846047
2024-09-26,0.007694784626884665,-0.0010527923,19473.630859375,19267.762942975387,18677.482457713315
2024-09-29,0.00581836487234888,0.0034968243,19324.9296875,19453.12908232992,18742.794332197926
2024-09-30,0.002524980758945361,0.0019002705,19213.140625,19392.50444633048,18778.410710695785
2024-10-01,0.00785362201093065,-0.0009966055,19164.75,19249.651649797335,18759.696043429285
2024-10-02,-0.00551853560336979,-0.00028980046,19015.41015625,19145.650608301163,18754.259474877992
2024-10-03,0.0008809668327285358,0.0040158816,19120.9296875,19009.899532545824,18829.57435982827
2024-10-06,0.0019735643180063267,-0.002278247,19104.099609375,19197.717860139906,18786.67594009776
2024-10-07,-0.009787570634305909,-0.0032286507,19066.470703125,19060.575344123296,18726.02032640229
2024-10-08,0.0022918913731126977,-0.00082994805,19254.9296875,19004.911467966624,18710.478702270215
2024-10-09,-0.008409782001957633,0.0018713684,19210.900390625,19238.94934600778,18745.492900528086
2024-10-10,-0.0068924027086242345,0.00038093084,19373.830078125,19246.850659648422,18752.633636885606
2024-10-13,0.0011341165202238823,0.0004430258,19508.2890625,19381.209060084773,18760.941537634862
2024-10-14,0.002746844370310697,0.0007377712,19486.189453125,19516.930877942592,18774.782820309756
2024-10-15,-0.00768917298380245,0.0015916013,19432.810546875,19500.566096606897,18804.664788914895
2024-10-16,-0.003763398606180357,0.0010417327,19583.390625,19463.739093495766,18824.254223673626
2024-10-17,0.010080559976692438,0.00084419065,19657.369140625,19603.792013486847,18840.1454831555
2024-10-20,0.0020224219224060924,0.0016438155,19461.189453125,19673.964681655634,18871.11520714256
2024-10-21,0.002285678921831291,-0.0005980103,19421.91015625,19493.179306670325,18859.830085573783
2024-10-22,-0.003362693996553978,-0.00012856959,19377.619140625,19410.295593702933,18857.405284938206
2024-10-23,-0.0010578646547368953,0.0014476122,19443.0,19375.1278140255,18884.70349464188
2024-10-24,-0.003483034170654209,-0.0023865819,19463.58984375,19471.144878029823,18839.63360401685
2024-10-27,0.00274918548223102,-0.00030352015,19531.619140625,19417.138624588028,18833.915395568387
2024-10-28,0.011462147448243698,0.00019994074,19478.0703125,19525.691160400864,18837.681062541174
2024-10-29,0.009424736631960418,-0.0007542785,19257.33984375,19481.964251031168,18823.47220468012
2024-10-30,-0.009214848641457718,-6.2194034e-05,19077.5390625,19242.81409432157,18822.301497002314
2024-10-31,0.005594419004500306,0.000906766,19254.970703125,19076.353056833614,18839.368919756143
2024-11-03,-0.005630369978933403,0.0061187455,19147.849609375,19272.431593196234,18954.642224368014
2024-11-04,0.011395317274795369,0.004591986,19256.26953125,19265.01098164916,19041.681677449134
2024-11-05,-0.016692506564208176,-0.0044941115,19039.310546875,19344.693200867623,18956.106236475534
2024-11-06,0.007652114800831056,0.0007069809,19362.51953125,18953.745398525964,18969.507841106468
2024-11-07,-0.011986422945980513,-0.0026780854,19215.48046875,19376.20941917179,18918.70588003464
2024-11-10,0.021801345972139785,-0.00048368744,19448.599609375,19164.019561711466,18909.555139559005
2024-11-11,0.0016066449651743753,0.0026683141,19033.640625,19439.19248331606,18960.01177306537
2024-11-12,-0.013527507919992798,-0.0042125504,19003.109375,19084.427356017753,18880.14176877295
2024-11-13,0.0027530682136471807,0.0014169151,19263.69921875,18923.057669456117,18906.893326666213
2024-11-14,0.0011267330390798413,0.002077494,19210.810546875,19290.994370569475,18946.17228504585
2024-11-17,0.0067616372741172714,0.0023116237,19189.189453125,19250.720242905663,18989.968705076586
2024-11-18,0.0029219623723351074,0.0023659042,19060.310546875,19233.546940408414,19034.897151066605
2024-11-19,-0.0073847994443242415,0.0012583815,19004.779296875,19105.40622704313,19058.850313990548
2024-11-20,-0.009130242027678537,0.0017092191,19146.169921875,19028.694402963854,19091.426064366882
2024-11-21,-0.0042570743061570715,-0.0030479406,19322.58984375,19178.894991915207,19033.236532629748
2024-11-24,0.005660181413267962,0.001255648,19405.19921875,19263.695689067245,19057.135577593202
2024-11-25,0.0017771214323725193,0.0022279762,19295.98046875,19429.564997121226,19099.594422476224
2024-11-26,-0.008441405537557234,-0.00077757816,19261.75,19338.972330446355,19084.74299506531
2024-11-27,-0.01022695179157751,0.0017375734,19425.73046875,19246.77202090621,19117.90413716197
2024-11-28,-0.015409641355542125,0.0015403682,19626.44921875,19459.48451320082,19147.352748555
2024-12-01,-0.004153064776999282,0.0005025371,19933.619140625,19656.682241535746,19156.975004081276
2024-12-02,-0.010645963222193688,0.00074853207,20016.75,19943.63750580512,19171.314614188486
